year,month,day,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
1983,2,18,96.12,25.19,23.55,4.77,326.38,-1.2,0
1983,2,19,96.1,18.69,24.81,8.18,281.88,-3.89,0
1983,2,20,96.17,21.75,24.03,4.23,323.88,-1.6,0
1983,2,21,96.17,34.81,25.16,6.02,299.12,5.62,0
1983,2,22,96.17,40.31,25.3,3.41,317.75,7.34,0
1983,2,23,96.19,39.38,26.55,6.86,261.31,7.07,0
1983,2,24,96.23,37.44,26.58,6.43,313.12,6.6,0
1983,2,25,96.25,28,25.01,4.45,305.88,0.92,0
1983,2,26,96.18,28.62,25.12,6.59,302.56,0.24,0
1983,2,27,96.14,17.69,25.74,6.21,203.62,-4.54,0
1983,2,28,96.18,21.12,26.91,6.12,293.81,-1.95,0
1983,3,1,96.16,41.44,26.57,7.84,262.69,6.03,0
1983,3,2,96.18,48.25,25.22,4.88,279.69,8.03,0
1983,3,3,96.28,45.31,27.01,7.18,296.5,8.23,0
1983,3,4,96.25,30.44,26.55,6.65,245.56,0.81,0
1983,3,5,96.06,15.81,27.41,5.78,273.5,-3.53,0
1983,3,6,96.07,17.12,27.37,3.94,89.31,-2.06,0
1983,3,7,96.12,16.75,29.13,5.16,84.12,-0.25,0
1983,3,8,96.12,22.75,30.94,5.91,253.62,4.23,0
1983,3,9,96.09,23.5,32.19,9.38,266.19,4.69,0
1983,3,10,96.12,23.25,31.68,7.48,286.25,4.44,0
1983,3,11,96.15,23.75,31.62,8.12,315.31,4.38,0.96
1983,3,12,96.12,22.81,30.37,4.92,316.5,3.36,0
1983,3,13,96.04,13.44,30.75,8.29,271.25,-3.7,0
1983,3,14,95.95,14.69,30.48,6.1,301.88,-2.3,0
1983,3,15,95.89,26.12,28.65,3.12,286.31,4.08,0
1983,3,16,95.93,28.5,28.98,4.8,312.44,4.27,0
1983,3,17,95.96,23.88,30.22,4.06,309.88,3.68,0
1983,3,18,95.87,28.69,33.4,8.54,297.56,8.37,0
1983,3,19,95.84,37.5,30.58,4.26,274,9.98,0
1983,3,20,95.87,36.81,26.4,2.44,274.38,3.52,0
1983,3,21,95.94,31.69,24.82,4.19,288.06,0.54,0
1983,3,22,96.04,25.56,26.1,4.68,306.06,-0.29,0
1983,3,23,96.11,19.25,26.84,3.26,127.19,-2.43,0
1983,3,24,96.01,9.88,29,6.62,157.06,-7.45,0
1983,3,25,95.99,24.38,30.07,6.57,272.75,3.38,0
1983,3,26,95.95,41.38,29.23,5.62,283.75,9.82,0
1983,3,27,95.92,29.25,28.57,4.47,287.38,2.48,0
1983,3,28,95.9,23.94,27.64,4.16,288.31,0.25,0
1983,3,29,95.89,15.94,27.56,5.57,301,-5.26,0
1983,3,30,95.84,10.75,28.7,7.75,284.56,-7.84,0
1983,3,31,95.87,12.81,30.87,9.12,255.25,-3.81,0
1983,4,1,95.94,16.5,31.31,8.56,268.94,-1.19,0
1983,4,2,95.99,24.75,30,4.84,288,3.2,0
1983,4,3,95.92,25,32.43,7.72,300.25,5.39,0
1983,4,4,95.97,27.25,32.62,7.44,315.75,7.13,0
1983,4,5,95.97,28.38,31.93,6.34,313.06,7.04,0
1983,4,6,95.91,23,31.76,5.54,305.81,4.55,0
1983,4,7,95.8,34,32.37,4.52,295.12,10.46,0
1983,4,8,95.77,40.19,31.61,4.59,288.12,12.01,0
1983,4,9,95.79,40.19,29.62,4.32,280.75,8.7,0
1983,4,10,95.86,37.06,29.7,3.28,286.62,7.83,0
1983,4,11,95.88,31.75,30.61,5.3,310.56,7.62,0
1983,4,12,95.8,30.31,32.25,5.24,293.25,9.09,0
1983,4,13,95.79,39.38,31.16,2.4,304.06,11.82,0
1983,4,14,95.65,42.94,31.69,3.27,283.25,13.87,0
1983,4,15,95.64,52.5,30.57,5.74,258.38,15.97,0
1983,4,16,95.68,42.25,30.92,4.63,259.38,11.3,0.39
1983,4,17,95.83,36.56,28.76,5.54,275.81,6.45,0.06
1983,4,18,96.1,26.69,29.92,6.8,313.38,2.58,0
1983,4,19,96.11,18.06,31.91,7.08,189,1.39,0
1983,4,20,95.94,19.69,33.6,6.38,261,3.42,0
1983,4,21,95.82,17,34,6.27,240.56,1.58,0
1983,4,22,95.7,16.38,34.05,5.5,240.06,1.1,0
1983,4,23,95.57,16.19,34.83,6.73,316.38,1.94,0
1983,4,24,95.6,29.38,33.85,4.16,297.81,8.22,0
1983,4,25,95.69,33.25,34.83,7.64,290.62,9.17,0
1983,4,26,95.78,32.56,35.69,7.16,311.31,9.83,0
1983,4,27,95.73,26.06,36.63,7.23,312.94,8.62,0
1983,4,28,95.64,21.38,37.93,6.79,317.25,7.4,0
1983,4,29,95.68,27.5,37.3,5.12,292.56,10.19,0
1983,4,30,95.54,24.94,34.48,4.7,269.31,6.58,0
1983,5,1,95.5,41.5,32.62,4.59,263.31,11.76,0
1983,5,2,95.66,42.94,34.33,4.8,279.5,13.45,0
1983,5,3,95.76,35.12,35.62,3.89,234.88,12.15,0
1983,5,4,95.74,27.81,37.17,5.96,276.19,10.83,0
1983,5,5,95.76,18.31,38.83,6.09,259.06,6.71,0
1983,5,6,95.62,14.81,38.41,4.6,328.5,4,0
1983,5,7,95.65,24.94,36.32,3.89,291.12,7.99,0
1983,5,8,95.7,29.75,35.05,3.47,282.75,9.18,0
1983,5,9,95.67,32.31,34.6,4.79,280.06,9.25,0
1983,5,10,95.52,35.88,35.32,7.73,265.5,10.58,0
1983,5,11,95.54,39.38,35.88,9.27,266.62,12.26,0
1983,5,12,95.6,44.56,35.12,4.18,302.81,15.78,0
1983,5,13,95.66,42.25,35.52,4.22,303.75,15.58,0
1983,5,14,95.66,36.88,35.51,3.12,311.69,13.58,0
1983,5,15,95.66,34.31,36.72,4.27,320.62,13.04,0
1983,5,16,95.69,30.31,36.32,6.25,304.56,11.9,0.04
1983,5,17,95.61,29.06,38.37,6.78,280.12,12.07,0
1983,5,18,95.66,30.44,38.09,8.25,292.25,12.54,0
1983,5,19,95.58,33.25,35.94,4.25,293.75,12.77,0
1983,5,20,95.39,36.5,35.81,6.8,280.31,13.98,0
1983,5,21,95.42,39.06,35.62,5.06,266.5,13.98,0
1983,5,22,95.48,41.44,36.24,5.55,275.5,15.01,0.01
1983,5,23,95.45,44.88,35.74,3.63,282.75,17.22,0
1983,5,24,95.45,44,34.94,2.91,276.75,16.36,0
1983,5,25,95.53,43.31,36.37,4.6,290.44,16.01,0
1983,5,26,95.6,39.88,36.28,3.02,300,15.61,0
1983,5,27,95.58,36.75,36.71,2.28,303.56,14.44,0.02
1983,5,28,95.45,35.88,36.54,3.12,296.06,14.15,0
1983,5,29,95.41,40.94,35.12,2.91,291.19,15.16,0
1983,5,30,95.49,41.69,35.65,3.4,298.19,15.47,0
1983,5,31,95.55,42.06,36.03,5.12,308,16.43,0
1983,6,1,95.52,37.94,37.23,1.57,311.56,16.26,0.45
1983,6,2,95.33,38.81,37.32,4.61,300.5,16.35,2.15
1983,6,3,95.44,44.25,35.9,3.87,294,17.55,0.05
1983,6,4,95.48,45.56,35.11,2.05,294.56,17.45,0.3
1983,6,5,95.39,43.31,35.78,3.1,288,16.35,0
1983,6,6,95.32,40.94,34.94,4.09,276.69,12.98,0.01
1983,6,7,95.35,45.69,34.03,3.07,274.88,14.94,0.02
1983,6,8,95.36,49.38,34.84,4.88,273,17.62,0
1983,6,9,95.37,50.06,35.58,5.96,280,18.3,0
1983,6,10,95.3,45.44,37.91,10.39,279.44,17.01,0
1983,6,11,95.25,44.88,37.65,8.09,278.5,17.78,0
1983,6,12,95.37,44.25,37.51,6.98,272.44,17.83,0
1983,6,13,95.45,41.88,37.2,4.38,306.62,17.5,0.43
1983,6,14,95.4,36.5,38.18,5.23,308.38,16.45,0.67
1983,6,15,95.37,40.94,38.31,5.55,237.5,18.22,4.32
1983,6,16,95.45,49.81,35.22,6.12,294.94,19.8,2.01
1983,6,17,95.32,51.81,35.36,4.59,191.38,20.3,0.38
1983,6,18,95.07,50.12,35.37,5.58,155.62,20.27,1.09
1983,6,19,95.05,60.19,32.55,5.7,257.06,21.08,0.74
1983,6,20,95.26,67.5,30.14,6.55,257.38,21.63,1.85
1983,6,21,95.36,69.25,30.04,3.42,251.56,21.73,8.68
1983,6,22,95.19,68.88,29.78,3.82,241.5,21.62,0.69
1983,6,23,95.22,73.75,28.15,3.88,250.12,22.07,0.93
1983,6,24,95.05,65.88,32.12,6.93,226.69,21.83,1.04
1983,6,25,95.07,65.56,30.95,7.52,241.88,21.63,3.85
1983,6,26,94.86,65.44,31.71,5.39,272.44,21.95,2.25
1983,6,27,94.73,69.88,30.14,5.68,265,22.56,0.25
1983,6,28,94.79,66.06,30.36,4.72,260.69,21.45,1.58
1983,6,29,94.99,67.31,29.87,4.19,251.69,21.47,1.29
1983,6,30,95.29,62.25,32.18,2.71,254.56,20.9,1.28
1983,7,1,95.45,62.06,31.3,5.79,246.19,20.43,0.28
1983,7,2,95.37,67.88,27.93,3.72,241.31,20.36,0.17
1983,7,3,95.27,61.62,30.37,5.09,244.88,19.8,0.5
1983,7,4,95.36,62.62,31.58,5.84,248,20.69,0.68
1983,7,5,95.42,61.25,32.15,5.45,251.62,20.6,0.96
1983,7,6,95.51,59.5,32.81,3.36,263.94,20.06,0.17
1983,7,7,95.52,57.69,33.01,3.16,279.81,19.61,0.17
1983,7,8,95.4,57.44,33.19,5.88,288.69,19.36,0.1
1983,7,9,95.37,49.94,34.79,4.15,220.31,18.65,0.08
1983,7,10,95.32,57,33.76,2.7,309.12,20.57,7.45
1983,7,11,95.2,66.88,30.58,2.77,308.06,21.74,6.04
1983,7,12,95.02,67.62,29.98,3.05,297.94,21.43,7.21
1983,7,13,94.88,76.81,28.28,4.05,275.75,22.9,4.78
1983,7,14,94.69,80.31,28.4,6.25,274.5,23.96,9.08
1983,7,15,94.69,66.44,32.83,5.77,155.25,22.82,1.2
1983,7,16,94.74,70.06,31.12,3.16,206.19,22.88,8.75
1983,7,17,94.79,75.44,28.9,5.2,220,23,3.38
1983,7,18,94.91,74.31,29.2,3.46,255.38,22.8,5.26
1983,7,19,94.89,81.75,27.23,5.44,265.75,23.26,4.93
1983,7,20,94.74,76.12,27.48,6.55,253.62,22.2,1.13
1983,7,21,94.58,74.69,26.75,6.03,203.62,21.33,6.74
1983,7,22,94.8,69,28.76,4.71,208.44,21.15,0.66
1983,7,23,95.18,66.56,30.11,5.36,242.19,21.02,0.35
1983,7,24,95.27,75.06,27.98,2.94,260.56,21.88,0.49
1983,7,25,95.2,72.62,28.98,2.85,267.75,21.9,1.37
1983,7,26,95.27,72.12,28.62,3.04,262.62,21.52,1.38
1983,7,27,95.44,73,28.25,2.62,254.25,21.53,8.81
1983,7,28,95.51,71.94,28.71,2.77,260,21.36,5.64
1983,7,29,95.54,74.62,26.7,2.96,252.56,20.94,0.52
1983,7,30,95.51,72.69,27.37,2.88,255.12,20.62,5.59
1983,7,31,95.5,81.19,25.58,2.62,255.69,21.54,21.88
1983,8,1,95.29,77.81,26.89,4.48,266.88,21.67,0.7
1983,8,2,95.32,77.75,25.03,4.38,251.69,20.3,3.65
1983,8,3,95.44,80.19,24.87,4.02,238.38,20.48,7.19
1983,8,4,95.53,84.06,24.65,1.32,239.94,21.29,4.93
1983,8,5,95.64,76.69,27,2.62,249.81,21.25,1.45
1983,8,6,95.47,80.5,26.51,2.11,283.75,21.99,0.27
1983,8,7,94.94,86,25.98,10.03,299,23.22,4.96
1983,8,8,94.45,85.75,26.26,9.45,250.06,23.71,35.94
1983,8,9,95.13,81.62,27.05,5.37,255.81,22.76,3.78
1983,8,10,95.28,83.06,25.7,2.1,280.44,22.27,3.75
1983,8,11,95.11,89.31,24.82,3.55,292.88,22.98,8.54
1983,8,12,95.08,88.62,24.39,3.95,282.31,22.4,13.77
1983,8,13,95.05,86.5,24.75,5.65,270.75,22.27,9.92
1983,8,14,95.07,83.44,25.86,3.28,277.31,22.31,9.51
1983,8,15,94.92,87.5,25.62,5.82,269.19,23.32,10.04
1983,8,16,94.92,84.31,25.98,3.51,271.44,23,2.67
1983,8,17,94.91,87.5,25.57,3.33,264.12,23.26,40.16
1983,8,18,95.01,83.25,26.01,3.68,257.38,22.4,1.89
1983,8,19,95.1,85.25,25.59,2.16,263,22.69,0.28
1983,8,20,95.21,81.25,26.62,2.83,261.69,22.28,3.54
1983,8,21,95.32,79.81,26.85,2.55,253.12,22.05,0.55
1983,8,22,95.38,79.75,26.98,1.6,267.75,22.1,0.04
1983,8,23,95.47,80,26.96,1.51,277.5,22.1,0.07
1983,8,24,95.42,78.69,26.9,2.45,270.31,21.75,0.01
1983,8,25,95.42,78.69,26.83,2.92,266.81,21.76,0.04
1983,8,26,95.47,79.06,26.8,3.35,274.19,21.77,1.08
1983,8,27,95.5,80.94,25.98,2.77,265.25,21.77,0.65
1983,8,28,95.39,80.56,26.36,2.17,280.5,22.01,0.31
1983,8,29,95.36,81.44,25.94,2.88,281.56,21.75,0.07
1983,8,30,95.39,78.56,27.07,1.61,274.31,21.74,0.81
1983,8,31,95.49,82.31,25.83,1.83,280.31,21.94,1.17
1983,9,1,95.43,81.81,26.33,1.55,278.5,22.16,0.93
1983,9,2,95.43,79.19,26.68,1.87,271.88,21.76,0.16
1983,9,3,95.52,79.44,25.97,1.23,260.19,21.11,4.44
1983,9,4,95.58,82.25,25.51,1.88,256.69,21.49,2.33
1983,9,5,95.58,82.56,25.44,2.54,272.69,21.65,1.38
1983,9,6,95.45,80.75,25.9,1.74,281.5,21.52,0.39
1983,9,7,95.4,83,25.63,2.53,280.69,21.77,6.12
1983,9,8,95.42,86,24.8,2.4,275.31,22.05,1.52
1983,9,9,95.43,80.81,25.58,1.86,264.81,21.25,1.97
1983,9,10,95.46,78.38,26.42,1.88,266.12,21.19,2.42
1983,9,11,95.53,76.19,27.44,1.65,279.31,21.4,0.19
1983,9,12,95.66,79.5,26.8,3.95,263.44,21.88,0.16
1983,9,13,95.63,84.75,25.87,0.9,324.12,22.75,0.96
1983,9,14,95.47,90.5,25.13,4.59,211.19,23.35,49.6
1983,9,15,95.29,91.56,24.94,6.73,98.31,23.44,23.87
1983,9,16,95.33,87.5,25.51,4.66,229.62,23.01,17.21
1983,9,17,95.38,86.62,25.42,1.32,291.44,22.71,2.06
1983,9,18,95.37,91.38,24.42,4.46,292.44,23.11,61.37
1983,9,19,95.41,87.31,25.54,2.12,300.69,23.04,13.49
1983,9,20,95.5,82.94,26.3,3.41,204.56,22.69,41.28
1983,9,21,95.53,83.81,25.97,3.54,311.38,22.6,9.47
1983,9,22,95.47,85.88,25.69,3.95,301.38,22.7,1.54
1983,9,23,95.44,84.19,25.76,3.62,226.62,22.53,11.9
1983,9,24,95.47,88.5,24.59,2.58,147.56,22.38,23.97
1983,9,25,95.4,87.25,25.37,3.03,79.31,22.66,12.32
1983,9,26,95.31,88.75,25.43,2.92,246.5,23.25,7.99
1983,9,27,95.37,85.31,25.8,3.57,296.88,22.87,15.49
1983,9,28,95.52,84.5,24.76,2.16,299.88,21.66,10.89
1983,9,29,95.59,83.25,24.38,1.96,291.19,21.06,1.05
1983,9,30,95.66,85.25,24.86,1.64,282.56,21.75,0.03
1983,10,1,95.58,86.44,25.27,1.58,299.94,22.55,4.28
1983,10,2,95.48,86.25,25.72,1.73,331,23.05,1.22
1983,10,3,95.58,82.12,25.98,1.9,339.06,22.31,0.72
1983,10,4,95.6,82.94,25.22,3.23,299.06,21.73,0.15
1983,10,5,95.51,78.19,24.17,4.85,166,19.73,0
1983,10,6,95.35,87.94,23.39,3.47,146.12,21.34,0
1983,10,7,95.32,87.44,26.31,3.8,104.62,23.61,0.7
1983,10,8,95.45,91.38,23.8,6.34,237.25,22.33,0.7
1983,10,9,95.59,88.75,23.69,3.23,238.81,21.79,1.69
1983,10,10,95.68,88.25,24.79,1.78,259.69,22.4,9.44
1983,10,11,95.77,86.25,24.9,1.27,280.69,22.16,2.45
1983,10,12,95.75,82.88,24.64,0.91,311.56,21.05,1.33
1983,10,13,95.72,82.31,24.24,4.42,319.38,20.3,0.35
1983,10,14,95.85,80.81,22.84,2.5,312.38,18.65,1.61
1983,10,15,95.91,80.19,22.37,3.42,310.69,17.93,0.14
1983,10,16,95.81,75.81,23.19,4.05,305.81,18.15,0
1983,10,17,95.84,76.56,23.47,2.84,153.44,18.75,0
1983,10,18,95.96,80,23.44,1.66,108.56,19.56,0
1983,10,19,96,77,23.15,1.59,87.25,18.55,0
1983,10,20,96.05,73.25,21.61,3.39,78.81,16.19,0
1983,10,21,96.14,69.12,20.38,3.77,82.81,14.31,0
1983,10,22,96.14,64.69,20.52,4.18,83,14.16,0
1983,10,23,96.17,58.44,20.11,3.15,98.38,12.91,0
1983,10,24,96.17,62.62,20.55,4.09,140.38,14.11,0
1983,10,25,96.14,71,20.79,3.06,79.25,14.95,0
1983,10,26,96.24,70.94,20.66,3.02,91,14.67,0
1983,10,27,96.38,71.12,19.84,3.63,85.44,13.94,0
1983,10,28,96.31,66.88,19.09,4.06,79.88,12.21,0
1983,10,29,96.2,69.31,19.51,2.62,91.94,13.12,0
1983,10,30,96.25,77.12,21.23,2.12,101.19,16.53,0
1983,10,31,96.42,79.75,22.76,2.14,88.06,18.57,0
1983,11,1,96.42,73.06,22.08,2.98,60.19,16.52,0
1983,11,2,96.25,66.19,21.28,1.96,63.88,14.5,0
1983,11,3,96.15,63.56,21.76,3.16,102.19,14.39,0
1983,11,4,96.14,60.19,21.87,2.89,84.31,13.77,0
1983,11,5,96.21,66.75,21.42,2.8,102.12,14.18,0
1983,11,6,96.26,65.31,20.3,5.66,74.12,12.48,0
1983,11,7,96.21,62.12,18.62,4.88,65.06,10.34,0
1983,11,8,96.15,55.81,19.11,4.26,75.75,9.94,0
1983,11,9,96.1,49.31,19.08,2.15,143.94,9.04,0
1983,11,10,96.07,47.12,19.23,2.45,173,8.5,0
1983,11,11,96.14,48.44,18.77,2.35,164.25,7.94,0
1983,11,12,96.23,50.19,18.69,4.35,116.25,8.15,0
1983,11,13,96.34,58.75,18.37,2.98,103.12,8.8,0
1983,11,14,96.36,58.88,18.47,3.63,120.56,8.95,0
1983,11,15,96.35,59.94,18.83,2.8,117.88,9.53,0
1983,11,16,96.45,60.38,19.22,4.36,118.06,9.85,0
1983,11,17,96.46,59.81,19.5,3.23,123.69,9.86,0
1983,11,18,96.38,55.38,19.44,2.94,111.06,8.62,0
1983,11,19,96.43,53.44,19.09,3.43,113.5,7.95,0
1983,11,20,96.54,54.88,19.35,3.97,116.38,8.41,0
1983,11,21,96.51,57.94,18.93,3.56,100.94,8.87,0
1983,11,22,96.45,55.56,18.09,4.09,93.06,7.53,0
1983,11,23,96.54,54.06,17.56,4.31,80,6.53,0
1983,11,24,96.56,53.62,17.73,4.47,78.56,6.55,0
1983,11,25,96.53,57.94,18.09,3.79,63.94,8.33,0
1983,11,26,96.53,64.12,19.86,4.5,96.19,11.53,0
1983,11,27,96.65,77.12,20.84,2.71,112.38,15.55,0
1983,11,28,96.68,72.5,22.58,4.05,97.94,15.97,0
1983,11,29,96.64,68.56,22.6,3.41,98.69,14.85,0
1983,11,30,96.62,62.5,21.33,4.57,83.62,12.12,0
1983,12,1,96.51,54.12,19.84,7.2,107.56,8.39,0
1983,12,2,96.38,57.31,20.61,6.49,211.81,10.37,0
1983,12,3,96.47,54.25,21.54,2.41,204.19,10.41,0
1983,12,4,96.62,62.75,21.81,5.39,121.12,13.42,0
1983,12,5,96.73,64.44,21.56,2.06,97.06,13.13,0
1983,12,6,96.71,61,19.36,3.2,90.81,10.2,0
1983,12,7,96.62,49.75,17.21,4.48,101.25,4.82,0
1983,12,8,96.48,51.69,16.34,3.86,95.44,5.52,0
1983,12,9,96.37,60.94,18.05,5.86,92.69,9.83,0
1983,12,10,96.35,67.12,20.53,4.56,99.25,12.9,0
1983,12,11,96.27,65.5,22.58,5.65,150.19,14.33,0
1983,12,12,96.24,59.94,23.87,6.97,138.25,13.7,0
1983,12,13,96.2,59.5,23.39,4.45,146.62,13.18,0
1983,12,14,96.3,57.25,22.69,4.74,151.62,11.79,0
1983,12,15,96.35,53.81,22.8,4.71,135.44,11.12,0
1983,12,16,96.27,52.25,22.26,4.73,138.62,10.34,0
1983,12,17,96.15,52.06,22.28,6.09,138.06,10.15,0
1983,12,18,96.13,48.25,22.87,6.61,147.38,9.86,0
1983,12,19,96.13,49.94,24.53,6.66,189,11.98,0
1983,12,20,96.11,49.5,24.98,1.97,172.88,12.45,0
1983,12,21,96.11,45.56,24.87,2.47,169.06,10.75,0
1983,12,22,96.09,44.94,23.65,2.72,153.12,9.29,0
1983,12,23,96.12,45.62,22.99,5.62,131.62,8.93,0
1983,12,24,96.07,50.44,24.14,2.97,147.62,11.95,0
1983,12,25,96.12,63.38,23.78,3.8,165.44,15.08,0.01
1983,12,26,96.02,28.12,19.68,5.2,321.19,-2.56,0.32
1983,12,27,96.07,23.31,14.88,4.52,129.5,-7.62,0.43
1983,12,28,96.04,21,16.55,3.93,202.75,-6.58,0
1983,12,29,96.17,23.88,19.48,5.11,285.69,-2.65,0
1983,12,30,96.15,26.69,20.27,4.38,210.88,-1.31,0
1983,12,31,96.04,36.31,22.27,2.52,146.19,5.65,0
1984,1,1,96.07,32.94,22.38,6.52,251.62,4.03,0.16
1984,1,2,96.25,26.88,18.73,4.92,237.12,-3.69,0.03
1984,1,3,96.41,56,18.64,4.17,78.69,7.02,1.66
1984,1,4,96.35,55.19,21.15,6.08,171.06,10.55,0
1984,1,5,96.23,40.25,21.62,5.66,300.69,5.14,0
1984,1,6,96.26,27.62,20.4,6.9,214.19,-0.95,0
1984,1,7,96.17,51.88,21.8,5.4,94.31,9.16,0.23
1984,1,8,96.2,67.75,23.79,6.18,112.19,15.26,0.27
1984,1,9,96.16,66.19,24.12,4.27,121.56,15.15,0.29
1984,1,10,96.1,55.62,25.1,4.47,159.25,13.54,0.04
1984,1,11,96.22,45.88,26.44,4.7,137.38,11.67,0.01
1984,1,12,96.29,40.75,26.53,3.05,166.19,10.26,0.01
1984,1,13,96.16,38.44,26.55,5.8,301.12,8.95,0
1984,1,14,95.85,34.44,24.58,5.01,280.12,5.72,0
1984,1,15,95.82,22.5,23.15,8.06,283.62,-0.91,0
1984,1,16,96.03,19.69,19.16,4.2,322.5,-6.38,0
1984,1,17,96.07,21.81,18.64,3.18,45.56,-5.7,0
1984,1,18,95.83,17.94,20.71,4.77,231.5,-6.15,0
1984,1,19,95.76,18.44,20.91,5.53,311.19,-5.55,0
1984,1,20,95.82,29.19,20.85,3.48,292,-0.75,0
1984,1,21,95.77,23.94,20.27,6.58,291,-3.84,0
1984,1,22,95.81,30.69,19.4,5.52,300.19,-1.42,0
1984,1,23,96.01,43.75,19.64,5.63,190.62,3.59,0
1984,1,24,96.06,22.25,21.13,6.81,224.75,-3.03,0
1984,1,25,96.12,16.12,21.41,8.05,296.81,-7.15,0
1984,1,26,96.1,20.88,21.11,4.59,142.31,-4.34,0
1984,1,27,96.05,22.94,22.74,6.31,203.81,-0.86,0
1984,1,28,96.01,26.12,23.61,5.04,249.12,1.23,0
1984,1,29,95.87,27.75,24.07,2.86,247.75,2.26,0
1984,1,30,95.87,29.31,24.3,4.38,198.56,2.53,0
1984,1,31,95.96,33.12,23.74,5.51,236.56,6.22,0
1984,2,1,95.98,39.81,26.07,4.83,263.5,9.48,3.38
1984,2,2,95.95,49.06,24.14,5.56,283.12,10.48,2.1
1984,2,3,96,35.06,24.61,6.8,292.25,5.61,0.01
1984,2,4,96.02,22.25,22.81,6.59,229.44,-2.18,0.03
1984,2,5,95.89,23.38,22.67,6.2,38.56,-1.25,0
1984,2,6,95.85,38.81,25.15,4.67,155.94,8.79,0
1984,2,7,95.84,37.25,25.89,7.89,239.94,7.35,3.31
1984,2,8,96.05,23.56,20.62,5.3,146.06,-3.53,0
1984,2,9,95.97,26.44,22.27,4.4,193.56,-0.99,0.1
1984,2,10,95.79,18.56,23.01,6.34,295.88,-3.91,0
1984,2,11,95.84,19.94,22.32,4.87,237.19,-3.56,0
1984,2,12,96.1,23.25,22.12,5.09,51.62,-2.24,0
1984,2,13,96.25,39.56,21.02,4.22,76.5,5.11,0.37
1984,2,14,96.24,51.5,21.08,4.11,115.25,8.36,9.94
1984,2,15,96.08,61,23.34,2.73,143.12,13.76,2.55
1984,2,16,95.93,58.56,24.83,3.93,202.62,14.76,0
1984,2,17,95.93,41.25,24.7,5.9,266.81,8.44,0.02
1984,2,18,95.91,39.38,22.25,6.73,255.06,4.83,0
1984,2,19,95.99,52.69,20.55,3.27,264.5,6.72,0.01
1984,2,20,96.16,48,20.19,4.74,280.62,3.89,0
1984,2,21,96.27,18.88,18.65,8.02,254.69,-10.21,0
1984,2,22,96.28,14.31,19.72,7.91,90.44,-10.72,0
1984,2,23,96.31,16.56,21.02,7.48,90.75,-7.49,0
1984,2,24,96.31,17.81,21.48,4.59,48.75,-6.17,0
1984,2,25,96.3,18.06,22.11,6.77,71.62,-5.54,0
1984,2,26,96.31,17.06,22.9,6.09,72.62,-5.4,0
1984,2,27,96.28,16.88,23.67,5.25,70.25,-4.99,0
1984,2,28,96.21,17.5,24.58,4.3,63.25,-4.27,0
1984,2,29,96.25,16.38,24.68,3.3,69.81,-4.97,0
1984,3,1,96.33,14.75,25.17,4.3,73.62,-5.38,0
1984,3,2,96.34,15.81,23.76,3.5,83.75,-4.71,0
1984,3,3,96.18,16.31,27.29,3.94,136.19,-2.49,0
1984,3,4,96.12,16.31,27.99,7.94,259.44,-1.95,0
1984,3,5,95.92,15.12,28.86,5.76,96.88,-2.65,0
1984,3,6,95.81,18.88,28.88,3.91,273.88,0.84,0
1984,3,7,95.87,19,29.47,4.98,263.19,2.15,0
1984,3,8,95.82,19.69,30.76,6.41,221.06,2.51,0
1984,3,9,95.77,22.44,29.85,4.3,280.12,4.1,0.14
1984,3,10,95.83,16.56,29.57,5.29,323.19,-1.36,0.03
1984,3,11,95.89,23.31,29.52,5.66,291.62,4,0
1984,3,12,95.87,20.81,29.56,5.59,294.62,1.26,0
1984,3,13,95.88,24.12,28.82,6.39,296.19,2.21,0.03
1984,3,14,95.93,19.88,29.65,6.25,316.69,1.25,0
1984,3,15,96.04,17.81,30.75,6.23,196.38,0.77,0
1984,3,16,96.15,20.44,30.55,6.47,231.88,2.43,0
1984,3,17,96.13,22.44,32.18,9.41,261.56,4.4,0
1984,3,18,96.01,21.62,31.37,4.25,335.88,4.55,0
1984,3,19,96.03,20.06,30.57,5.09,168.69,1.73,0
1984,3,20,96.12,8.25,30.15,5.64,75.31,-8.56,0
1984,3,21,96.09,10.94,30.4,5.35,46.88,-5.38,0
1984,3,22,95.95,11.19,31.44,4.84,81.38,-3.53,0
1984,3,23,95.8,12.31,32.13,3.34,142,-2.31,0
1984,3,24,95.79,17.69,32.29,6.66,284.62,1.69,0
1984,3,25,95.75,22.56,31.69,3.49,319.69,5.13,0
1984,3,26,95.87,23.38,32.73,5.89,328.69,5.83,0
1984,3,27,96,20.69,33.55,7.22,336.44,4.29,0
1984,3,28,96.03,16.19,33.73,5.47,273.31,1.62,0
1984,3,29,95.86,13.56,33.69,5.29,244.25,-0.4,0
1984,3,30,95.64,15.94,34.37,5.56,204.31,1.93,0
1984,3,31,95.72,21.06,34.29,4.7,235.69,5.05,0.02
1984,4,1,95.79,19.94,35.15,6.78,197.62,4.94,0.02
1984,4,2,95.69,17.94,35.46,6.69,335.5,4.36,0
1984,4,3,95.56,20.25,34.81,4.78,316.19,5.66,0.15
1984,4,4,95.55,21.94,34.91,6.54,297.44,6.59,0
1984,4,5,95.64,21.31,33.94,4.25,296.69,5.61,0
1984,4,6,95.63,26,33.01,4.84,296.38,7.07,0
